game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher
2025-05-10,777983,R,Final,Progressive Field,2025-05-10 22:10:00+00:00,Philadelphia Phillies,Cleveland Guardians,143,114,,
2025-05-10,777979,R,Final,Daikin Park,2025-05-10 23:10:00+00:00,Cincinnati Reds,Houston Astros,113,117,,
2025-05-10,777977,R,Final,Kauffman Stadium,2025-05-10 23:10:00+00:00,Boston Red Sox,Kansas City Royals,111,118,,
2025-05-10,777978,R,Final,Rate Field,2025-05-10 23:10:00+00:00,Miami Marlins,Chicago White Sox,146,145,,
2025-05-10,777982,R,Final,Citi Field,2025-05-10 23:15:00+00:00,Chicago Cubs,New York Mets,112,121,,
2025-05-10,777974,R,Final,Target Field,2025-05-10 23:15:00+00:00,San Francisco Giants,Minnesota Twins,137,142,,
2025-05-10,777975,R,Final,Chase Field,2025-05-11 00:10:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,
2025-05-10,777976,R,Final,Coors Field,2025-05-11 00:10:00+00:00,San Diego Padres,Colorado Rockies,135,115,,
2025-05-10,777973,R,Final,Angel Stadium,2025-05-11 01:38:00+00:00,Baltimore Orioles,Los Angeles Angels,110,108,,
2025-05-10,777970,R,Final,T-Mobile Park,2025-05-11 01:40:00+00:00,Toronto Blue Jays,Seattle Mariners,141,136,,
2025-05-11,777968,R,Final,Citi Field,2025-05-11 16:05:00+00:00,Chicago Cubs,New York Mets,112,121,,
2025-05-11,777962,R,Final,Nationals Park,2025-05-11 17:35:00+00:00,St. Louis Cardinals,Washington Nationals,138,120,,
2025-05-11,777967,R,Final,PNC Park,2025-05-11 17:35:00+00:00,Atlanta Braves,Pittsburgh Pirates,144,134,,
2025-05-11,777969,R,Final,Comerica Park,2025-05-11 17:40:00+00:00,Texas Rangers,Detroit Tigers,140,116,,
2025-05-11,777964,R,Final,George M. Steinbrenner Field,2025-05-11 17:40:00+00:00,Milwaukee Brewers,Tampa Bay Rays,158,139,,
2025-05-11,777963,R,Final,Daikin Park,2025-05-11 18:10:00+00:00,Cincinnati Reds,Houston Astros,113,117,,
2025-05-11,777965,R,Final,Kauffman Stadium,2025-05-11 18:10:00+00:00,Boston Red Sox,Kansas City Royals,111,118,,
2025-05-11,777956,R,Final,Target Field,2025-05-11 18:10:00+00:00,San Francisco Giants,Minnesota Twins,137,142,,
2025-05-11,777966,R,Final,Rate Field,2025-05-11 18:10:00+00:00,Miami Marlins,Chicago White Sox,146,145,,
2025-05-11,777955,R,Final,Coors Field,2025-05-11 19:10:00+00:00,San Diego Padres,Colorado Rockies,135,115,,
2025-05-11,777957,R,Final,Sutter Health Park,2025-05-11 20:05:00+00:00,New York Yankees,Athletics,147,133,,
2025-05-11,777961,R,Final,Angel Stadium,2025-05-11 20:07:00+00:00,Baltimore Orioles,Los Angeles Angels,110,108,,
2025-05-11,777954,R,Final,Chase Field,2025-05-11 20:10:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,
2025-05-11,777958,R,Final,T-Mobile Park,2025-05-11 20:10:00+00:00,Toronto Blue Jays,Seattle Mariners,141,136,,
2025-05-11,777971,R,Final,Progressive Field,2025-05-11 23:10:00+00:00,Philadelphia Phillies,Cleveland Guardians,143,114,,
2025-05-12,777960,R,Final,Progressive Field,2025-05-12 22:10:00+00:00,Milwaukee Brewers,Cleveland Guardians,158,114,,
2025-05-12,777951,R,Final,Comerica Park,2025-05-12 22:40:00+00:00,Boston Red Sox,Detroit Tigers,111,116,,
2025-05-12,777953,R,Final,Citizens Bank Park,2025-05-12 22:45:00+00:00,St. Louis Cardinals,Philadelphia Phillies,138,143,,
2025-05-12,777950,R,Final,Citi Field,2025-05-12 23:10:00+00:00,Pittsburgh Pirates,New York Mets,134,121,,
2025-05-12,777959,R,Final,Truist Park,2025-05-12 23:15:00+00:00,Washington Nationals,Atlanta Braves,120,144,,
2025-05-12,777952,R,Final,Wrigley Field,2025-05-12 23:40:00+00:00,Miami Marlins,Chicago Cubs,146,112,,
2025-05-12,777949,R,Final,Globe Life Field,2025-05-13 00:05:00+00:00,Colorado Rockies,Texas Rangers,115,140,,
2025-05-12,777948,R,Final,Daikin Park,2025-05-13 00:10:00+00:00,Kansas City Royals,Houston Astros,118,117,,
2025-05-12,777947,R,Final,Petco Park,2025-05-13 01:40:00+00:00,Los Angeles Angels,San Diego Padres,108,135,,
2025-05-12,777941,R,Final,T-Mobile Park,2025-05-13 01:40:00+00:00,New York Yankees,Seattle Mariners,147,136,,
2025-05-12,777939,R,Final,Oracle Park,2025-05-13 01:45:00+00:00,Arizona Diamondbacks,San Francisco Giants,109,137,,
2025-05-13,777944,R,Final,Progressive Field,2025-05-13 22:10:00+00:00,Milwaukee Brewers,Cleveland Guardians,158,114,,
2025-05-13,777940,R,Final,Comerica Park,2025-05-13 22:40:00+00:00,Boston Red Sox,Detroit Tigers,111,116,,
2025-05-13,777945,R,Final,Great American Ball Park,2025-05-13 22:40:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2025-05-13,777935,R,Final,Rogers Centre,2025-05-13 23:07:00+00:00,Tampa Bay Rays,Toronto Blue Jays,139,141,,
2025-05-13,777943,R,Final,Citi Field,2025-05-13 23:10:00+00:00,Pittsburgh Pirates,New York Mets,134,121,,
2025-05-13,777942,R,Final,Truist Park,2025-05-13 23:15:00+00:00,Washington Nationals,Atlanta Braves,120,144,,
2025-05-13,777936,R,Final,Wrigley Field,2025-05-13 23:40:00+00:00,Miami Marlins,Chicago Cubs,146,112,,
2025-05-13,777934,R,Final,Globe Life Field,2025-05-14 00:05:00+00:00,Colorado Rockies,Texas Rangers,115,140,,
2025-05-13,777931,R,Final,Daikin Park,2025-05-14 00:10:00+00:00,Kansas City Royals,Houston Astros,118,117,,
2025-05-13,777932,R,Final,Petco Park,2025-05-14 01:40:00+00:00,Los Angeles Angels,San Diego Padres,108,135,,
2025-05-13,777926,R,Final,T-Mobile Park,2025-05-14 01:40:00+00:00,New York Yankees,Seattle Mariners,147,136,,
2025-05-13,777930,R,Final,Oracle Park,2025-05-14 01:45:00+00:00,Arizona Diamondbacks,San Francisco Giants,109,137,,
2025-05-13,777937,R,Final,Dodger Stadium,2025-05-14 02:10:00+00:00,Athletics,Los Angeles Dodgers,133,119,,
2025-05-13,777938,R,Postponed,Oriole Park at Camden Yards,2025-05-13 22:35:00+00:00,Minnesota Twins,Baltimore Orioles,142,110,,
2025-05-13,777933,R,Postponed,Citizens Bank Park,2025-05-13 22:45:00+00:00,St. Louis Cardinals,Philadelphia Phillies,138,143,,
2025-05-14,777924,R,Final,Oriole Park at Camden Yards,2025-05-14 16:05:00+00:00,Minnesota Twins,Baltimore Orioles,142,110,,
2025-05-14,777938,R,Final,Oriole Park at Camden Yards,2025-05-14 16:10:00+00:00,Minnesota Twins,Baltimore Orioles,142,110,,
2025-05-14,777922,R,Final,Citizens Bank Park,2025-05-14 17:05:00+00:00,St. Louis Cardinals,Philadelphia Phillies,138,143,,
2025-05-14,777933,R,Final,Citizens Bank Park,2025-05-14 22:15:00+00:00,St. Louis Cardinals,Philadelphia Phillies,138,143,,
2025-05-14,777925,R,Final,Progressive Field,2025-05-14 17:10:00+00:00,Milwaukee Brewers,Cleveland Guardians,158,114,,
2025-05-14,777916,R,Final,Oracle Park,2025-05-14 19:45:00+00:00,Arizona Diamondbacks,San Francisco Giants,109,137,,
2025-05-14,777915,R,Final,T-Mobile Park,2025-05-14 20:10:00+00:00,New York Yankees,Seattle Mariners,147,136,,
2025-05-14,777927,R,Final,Comerica Park,2025-05-14 22:40:00+00:00,Boston Red Sox,Detroit Tigers,111,116,,
2025-05-14,777923,R,Final,Rogers Centre,2025-05-14 23:07:00+00:00,Tampa Bay Rays,Toronto Blue Jays,139,141,,
2025-05-14,777919,R,Final,Citi Field,2025-05-14 23:10:00+00:00,Pittsburgh Pirates,New York Mets,134,121,,
2025-05-14,777928,R,Final,Great American Ball Park,2025-05-14 23:14:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2025-05-14,777929,R,Final,Truist Park,2025-05-14 23:15:00+00:00,Washington Nationals,Atlanta Braves,120,144,,
2025-05-14,777921,R,Final,Wrigley Field,2025-05-14 23:40:00+00:00,Miami Marlins,Chicago Cubs,146,112,,
2025-05-14,777918,R,Final,Globe Life Field,2025-05-15 00:05:00+00:00,Colorado Rockies,Texas Rangers,115,140,,
2025-05-14,777920,R,Final,Daikin Park,2025-05-15 00:10:00+00:00,Kansas City Royals,Houston Astros,118,117,,
2025-05-14,777914,R,Final,Petco Park,2025-05-15 01:40:00+00:00,Los Angeles Angels,San Diego Padres,108,135,,
2025-05-14,777917,R,Final,Dodger Stadium,2025-05-15 02:10:00+00:00,Athletics,Los Angeles Dodgers,133,119,,
2025-05-15,777909,R,Final,Truist Park,2025-05-15 16:15:00+00:00,Washington Nationals,Atlanta Braves,120,144,,
2025-05-15,777911,R,Final,Oriole Park at Camden Yards,2025-05-15 16:35:00+00:00,Minnesota Twins,Baltimore Orioles,142,110,,
2025-05-15,777912,R,Final,Great American Ball Park,2025-05-15 16:40:00+00:00,Chicago White Sox,Cincinnati Reds,145,113,,
2025-05-15,777913,R,Final,Rogers Centre,2025-05-15 19:07:00+00:00,Tampa Bay Rays,Toronto Blue Jays,139,141,,
2025-05-15,777910,R,Final,Globe Life Field,2025-05-16 00:05:00+00:00,Houston Astros,Texas Rangers,117,140,,
2025-05-15,777946,R,Final,Dodger Stadium,2025-05-16 02:10:00+00:00,Athletics,Los Angeles Dodgers,133,119,,
2025-05-16,777900,R,Final,Wrigley Field,2025-05-16 18:20:00+00:00,Chicago White Sox,Chicago Cubs,145,112,,
2025-05-16,777902,R,Final,Great American Ball Park,2025-05-16 21:10:00+00:00,Cleveland Guardians,Cincinnati Reds,114,113,,
2025-05-16,777905,R,Final,Citizens Bank Park,2025-05-16 22:45:00+00:00,Pittsburgh Pirates,Philadelphia Phillies,134,143,,
2025-05-16,777907,R,Final,Oriole Park at Camden Yards,2025-05-16 23:05:00+00:00,Washington Nationals,Baltimore Orioles,120,110,,
2025-05-16,777904,R,Final,Yankee Stadium,2025-05-16 23:05:00+00:00,New York Mets,New York Yankees,121,147,,
2025-05-16,777906,R,Final,Rogers Centre,2025-05-16 23:07:00+00:00,Detroit Tigers,Toronto Blue Jays,116,141,,
2025-05-16,777908,R,Final,Fenway Park,2025-05-16 23:10:00+00:00,Atlanta Braves,Boston Red Sox,144,111,,
2025-05-16,777903,R,Final,loanDepot park,2025-05-16 23:10:00+00:00,Tampa Bay Rays,Miami Marlins,139,146,,
2025-05-16,777901,R,Final,Kauffman Stadium,2025-05-16 23:40:00+00:00,St. Louis Cardinals,Kansas City Royals,138,118,,
2025-05-16,777895,R,Final,Globe Life Field,2025-05-17 00:05:00+00:00,Houston Astros,Texas Rangers,117,140,,
2025-05-16,777898,R,Final,American Family Field,2025-05-17 00:10:00+00:00,Minnesota Twins,Milwaukee Brewers,142,158,,
2025-05-16,777897,R,Final,Chase Field,2025-05-17 01:40:00+00:00,Colorado Rockies,Arizona Diamondbacks,115,109,,
2025-05-16,777896,R,Final,Petco Park,2025-05-17 01:40:00+00:00,Seattle Mariners,San Diego Padres,136,135,,
2025-05-16,777899,R,Final,Dodger Stadium,2025-05-17 02:10:00+00:00,Los Angeles Angels,Los Angeles Dodgers,108,119,,
2025-05-16,777891,R,Final,Oracle Park,2025-05-17 02:15:00+00:00,Athletics,San Francisco Giants,133,137,,
2025-05-17,777888,R,Final,Yankee Stadium,2025-05-17 17:05:00+00:00,New York Mets,New York Yankees,121,147,,
2025-05-17,777881,R,Final,Wrigley Field,2025-05-17 18:20:00+00:00,Chicago White Sox,Chicago Cubs,145,112,,
2025-05-17,777886,R,Final,Rogers Centre,2025-05-17 19:07:00+00:00,Detroit Tigers,Toronto Blue Jays,116,141,,
2025-05-17,777890,R,Final,Oriole Park at Camden Yards,2025-05-17 20:05:00+00:00,Washington Nationals,Baltimore Orioles,120,110,,
2025-05-17,777889,R,Final,loanDepot park,2025-05-17 20:10:00+00:00,Tampa Bay Rays,Miami Marlins,139,146,,
2025-05-17,777894,R,Final,Citizens Bank Park,2025-05-17 22:05:00+00:00,Pittsburgh Pirates,Philadelphia Phillies,134,143,,
2025-05-17,777892,R,Final,Great American Ball Park,2025-05-17 22:40:00+00:00,Cleveland Guardians,Cincinnati Reds,114,113,,
2025-05-17,777882,R,Final,Globe Life Field,2025-05-17 23:05:00+00:00,Houston Astros,Texas Rangers,117,140,,
2025-05-17,777885,R,Final,Kauffman Stadium,2025-05-17 23:10:00+00:00,St. Louis Cardinals,Kansas City Royals,138,118,,
2025-05-17,777893,R,Final,Fenway Park,2025-05-17 23:15:00+00:00,Atlanta Braves,Boston Red Sox,144,111,,
2025-05-17,777883,R,Final,American Family Field,2025-05-17 23:15:00+00:00,Minnesota Twins,Milwaukee Brewers,142,158,,
2025-05-17,777887,R,Final,Chase Field,2025-05-18 00:10:00+00:00,Colorado Rockies,Arizona Diamondbacks,115,109,,
2025-05-17,777875,R,Final,Petco Park,2025-05-18 00:40:00+00:00,Seattle Mariners,San Diego Padres,136,135,,
2025-05-17,777879,R,Final,Oracle Park,2025-05-18 01:05:00+00:00,Athletics,San Francisco Giants,133,137,,
2025-05-17,777884,R,Final,Dodger Stadium,2025-05-18 01:10:00+00:00,Los Angeles Angels,Los Angeles Dodgers,108,119,,
2025-05-18,777869,R,Final,Globe Life Field,2025-05-18 17:05:00+00:00,Houston Astros,Texas Rangers,117,140,,
2025-05-18,777873,R,Final,Oriole Park at Camden Yards,2025-05-18 17:35:00+00:00,Washington Nationals,Baltimore Orioles,120,110,,
2025-05-18,777880,R,Final,Citizens Bank Park,2025-05-18 17:35:00+00:00,Pittsburgh Pirates,Philadelphia Phillies,134,143,,
2025-05-18,777876,R,Final,Fenway Park,2025-05-18 17:35:00+00:00,Atlanta Braves,Boston Red Sox,144,111,,
2025-05-18,777871,R,Final,Rogers Centre,2025-05-18 17:37:00+00:00,Detroit Tigers,Toronto Blue Jays,116,141,,
2025-05-18,777874,R,Final,Great American Ball Park,2025-05-18 17:40:00+00:00,Cleveland Guardians,Cincinnati Reds,114,113,,
2025-05-18,777877,R,Final,loanDepot park,2025-05-18 17:40:00+00:00,Tampa Bay Rays,Miami Marlins,139,146,,
2025-05-18,777864,R,Final,Kauffman Stadium,2025-05-18 18:10:00+00:00,St. Louis Cardinals,Kansas City Royals,138,118,,
2025-05-18,777865,R,Final,American Family Field,2025-05-18 18:10:00+00:00,Minnesota Twins,Milwaukee Brewers,142,158,,
2025-05-18,777872,R,Final,Wrigley Field,2025-05-18 18:20:00+00:00,Chicago White Sox,Chicago Cubs,145,112,,
2025-05-18,777867,R,Final,Oracle Park,2025-05-18 20:05:00+00:00,Athletics,San Francisco Giants,133,137,,
2025-05-18,777870,R,Final,Chase Field,2025-05-18 20:10:00+00:00,Colorado Rockies,Arizona Diamondbacks,115,109,,
2025-05-18,777866,R,Final,Dodger Stadium,2025-05-18 20:10:00+00:00,Los Angeles Angels,Los Angeles Dodgers,108,119,,
2025-05-18,777868,R,Final,Petco Park,2025-05-18 20:10:00+00:00,Seattle Mariners,San Diego Padres,136,135,,
2025-05-18,777878,R,Final,Yankee Stadium,2025-05-18 23:10:00+00:00,New York Mets,New York Yankees,121,147,,
2025-05-19,777859,R,Final,PNC Park,2025-05-19 22:40:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2025-05-19,777863,R,Final,loanDepot park,2025-05-19 22:40:00+00:00,Chicago Cubs,Miami Marlins,112,146,,
2025-05-19,777856,R,Final,Fenway Park,2025-05-19 22:45:00+00:00,New York Mets,Boston Red Sox,121,111,,
2025-05-19,777858,R,Final,George M. Steinbrenner Field,2025-05-19 23:05:00+00:00,Houston Astros,Tampa Bay Rays,117,139,,
2025-05-19,777861,R,Final,Target Field,2025-05-19 23:40:00+00:00,Cleveland Guardians,Minnesota Twins,114,142,,
2025-05-19,777857,R,Final,Rate Field,2025-05-19 23:40:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,
2025-05-19,777860,R,Final,American Family Field,2025-05-19 23:40:00+00:00,Baltimore Orioles,Milwaukee Brewers,110,158,,
2025-05-19,777862,R,Final,Busch Stadium,2025-05-19 23:45:00+00:00,Detroit Tigers,St. Louis Cardinals,116,138,,
2025-05-19,777852,R,Final,Coors Field,2025-05-20 00:40:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,
2025-05-19,777855,R,Final,Oracle Park,2025-05-20 01:45:00+00:00,Kansas City Royals,San Francisco Giants,118,137,,
2025-05-19,777853,R,Final,Sutter Health Park,2025-05-20 02:05:00+00:00,Los Angeles Angels,Athletics,108,133,,
2025-05-19,777854,R,Final,Dodger Stadium,2025-05-20 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2025-05-20,777847,R,Final,PNC Park,2025-05-20 22:40:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2025-05-20,777850,R,Final,loanDepot park,2025-05-20 22:40:00+00:00,Chicago Cubs,Miami Marlins,112,146,,
2025-05-20,777851,R,Final,Fenway Park,2025-05-20 22:45:00+00:00,New York Mets,Boston Red Sox,121,111,,
2025-05-20,777841,R,Final,Nationals Park,2025-05-20 22:45:00+00:00,Atlanta Braves,Washington Nationals,144,120,,
2025-05-20,777848,R,Final,George M. Steinbrenner Field,2025-05-20 23:05:00+00:00,Houston Astros,Tampa Bay Rays,117,139,,
2025-05-20,777849,R,Final,Yankee Stadium,2025-05-20 23:05:00+00:00,Texas Rangers,New York Yankees,140,147,,
2025-05-20,777845,R,Final,Rogers Centre,2025-05-20 23:07:00+00:00,San Diego Padres,Toronto Blue Jays,135,141,,
2025-05-20,777846,R,Final,Rate Field,2025-05-20 23:40:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,
2025-05-20,777844,R,Final,American Family Field,2025-05-20 23:40:00+00:00,Baltimore Orioles,Milwaukee Brewers,110,158,,
2025-05-20,777840,R,Final,Busch Stadium,2025-05-20 23:45:00+00:00,Detroit Tigers,St. Louis Cardinals,116,138,,
2025-05-20,777842,R,Final,Coors Field,2025-05-21 00:40:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,
2025-05-20,777836,R,Final,Oracle Park,2025-05-21 01:45:00+00:00,Kansas City Royals,San Francisco Giants,118,137,,
2025-05-20,777843,R,Final,Sutter Health Park,2025-05-21 02:05:00+00:00,Los Angeles Angels,Athletics,108,133,,
2025-05-20,777838,R,Final,Dodger Stadium,2025-05-21 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2025-05-20,777839,R,Postponed,Target Field,2025-05-20 23:40:00+00:00,Cleveland Guardians,Minnesota Twins,114,142,,
2025-05-21,777834,R,Final,PNC Park,2025-05-21 16:35:00+00:00,Cincinnati Reds,Pittsburgh Pirates,113,134,,
2025-05-21,777832,R,Final,George M. Steinbrenner Field,2025-05-21 17:10:00+00:00,Houston Astros,Tampa Bay Rays,117,139,,
2025-05-21,777861,R,Final,Target Field,2025-05-21 17:10:00+00:00,Cleveland Guardians,Minnesota Twins,114,142,,
2025-05-21,777833,R,Final,loanDepot park,2025-05-21 17:10:00+00:00,Chicago Cubs,Miami Marlins,112,146,,
2025-05-21,777826,R,Final,American Family Field,2025-05-21 17:10:00+00:00,Baltimore Orioles,Milwaukee Brewers,110,158,,
2025-05-21,777827,R,Final,Busch Stadium,2025-05-21 17:15:00+00:00,Detroit Tigers,St. Louis Cardinals,116,138,,
2025-05-21,777830,R,Final,Rate Field,2025-05-21 18:10:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,
2025-05-21,777819,R,Final,Oracle Park,2025-05-21 19:45:00+00:00,Kansas City Royals,San Francisco Giants,118,137,,
2025-05-21,777829,R,Final,Target Field,2025-05-21 19:55:00+00:00,Cleveland Guardians,Minnesota Twins,114,142,,
2025-05-21,777831,R,Final,Fenway Park,2025-05-21 22:45:00+00:00,New York Mets,Boston Red Sox,121,111,,
2025-05-21,777835,R,Final,Yankee Stadium,2025-05-21 23:05:00+00:00,Texas Rangers,New York Yankees,140,147,,
2025-05-21,777837,R,Final,Rogers Centre,2025-05-21 23:07:00+00:00,San Diego Padres,Toronto Blue Jays,135,141,,
2025-05-21,777823,R,Final,Coors Field,2025-05-22 00:40:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,
2025-05-21,777828,R,Final,Sutter Health Park,2025-05-22 02:05:00+00:00,Los Angeles Angels,Athletics,108,133,,
2025-05-21,777824,R,Final,Dodger Stadium,2025-05-22 02:10:00+00:00,Arizona Diamondbacks,Los Angeles Dodgers,109,119,,
2025-05-21,777825,R,Postponed,Nationals Park,2025-05-21 22:45:00+00:00,Atlanta Braves,Washington Nationals,144,120,,
2025-05-22,777818,R,Final,Yankee Stadium,2025-05-22 16:35:00+00:00,Texas Rangers,New York Yankees,140,147,,
2025-05-22,777816,R,Final,Rogers Centre,2025-05-22 17:07:00+00:00,San Diego Padres,Toronto Blue Jays,135,141,,
2025-05-22,777817,R,Final,Coors Field,2025-05-22 19:10:00+00:00,Philadelphia Phillies,Colorado Rockies,143,115,,
2025-05-22,777812,R,Final,Sutter Health Park,2025-05-22 19:35:00+00:00,Los Angeles Angels,Athletics,108,133,,
2025-05-22,777821,R,Final,Comerica Park,2025-05-22 22:40:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2025-05-22,777814,R,Final,PNC Park,2025-05-22 22:40:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2025-05-22,777820,R,Final,Nationals Park,2025-05-22 22:45:00+00:00,Atlanta Braves,Washington Nationals,144,120,,
2025-05-22,777822,R,Final,Daikin Park,2025-05-23 00:10:00+00:00,Seattle Mariners,Houston Astros,136,117,,
2025-05-22,777815,R,Postponed,Fenway Park,2025-05-22 22:45:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2025-05-23,777815,R,Final,Fenway Park,2025-05-23 17:35:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2025-05-23,777811,R,Final,Great American Ball Park,2025-05-23 22:40:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2025-05-23,777806,R,Final,PNC Park,2025-05-23 22:40:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2025-05-23,777801,R,Final,Nationals Park,2025-05-23 22:45:00+00:00,San Francisco Giants,Washington Nationals,137,120,,
2025-05-23,777810,R,Final,George M. Steinbrenner Field,2025-05-23 23:05:00+00:00,Toronto Blue Jays,Tampa Bay Rays,141,139,,
2025-05-23,777807,R,Final,Comerica Park,2025-05-23 23:10:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2025-05-23,777808,R,Final,Citi Field,2025-05-23 23:10:00+00:00,Los Angeles Dodgers,New York Mets,119,121,,
2025-05-23,777813,R,Final,Truist Park,2025-05-23 23:15:00+00:00,San Diego Padres,Atlanta Braves,135,144,,
2025-05-23,777805,R,Final,Rate Field,2025-05-23 23:40:00+00:00,Texas Rangers,Chicago White Sox,140,145,,
2025-05-23,777800,R,Final,Daikin Park,2025-05-24 00:10:00+00:00,Seattle Mariners,Houston Astros,136,117,,
2025-05-23,777799,R,Final,Target Field,2025-05-24 00:10:00+00:00,Kansas City Royals,Minnesota Twins,118,142,,
2025-05-23,777797,R,Final,Busch Stadium,2025-05-24 00:15:00+00:00,Arizona Diamondbacks,St. Louis Cardinals,109,138,,
2025-05-23,777802,R,Final,Coors Field,2025-05-24 00:40:00+00:00,New York Yankees,Colorado Rockies,147,115,,
2025-05-23,777798,R,Final,Angel Stadium,2025-05-24 01:38:00+00:00,Miami Marlins,Los Angeles Angels,146,108,,
2025-05-23,777804,R,Final,Sutter Health Park,2025-05-24 02:05:00+00:00,Philadelphia Phillies,Athletics,143,133,,
2025-05-23,777809,R,Postponed,Fenway Park,2025-05-23 23:10:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2025-05-24,777809,R,Final,Fenway Park,2025-05-24 17:05:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2025-05-24,777790,R,Final,Fenway Park,2025-05-24 22:35:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2025-05-24,777788,R,Final,Target Field,2025-05-24 18:10:00+00:00,Kansas City Royals,Minnesota Twins,118,142,,
2025-05-24,777786,R,Final,Busch Stadium,2025-05-24 18:15:00+00:00,Arizona Diamondbacks,St. Louis Cardinals,109,138,,
2025-05-24,777793,R,Final,Nationals Park,2025-05-24 20:05:00+00:00,San Francisco Giants,Washington Nationals,137,120,,
2025-05-24,777794,R,Final,PNC Park,2025-05-24 20:05:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2025-05-24,777791,R,Final,Great American Ball Park,2025-05-24 20:10:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2025-05-24,777787,R,Final,Daikin Park,2025-05-24 20:10:00+00:00,Seattle Mariners,Houston Astros,136,117,,
2025-05-24,777803,R,Final,Truist Park,2025-05-24 20:10:00+00:00,San Diego Padres,Atlanta Braves,135,144,,
2025-05-24,777792,R,Final,Rate Field,2025-05-24 20:10:00+00:00,Texas Rangers,Chicago White Sox,140,145,,
2025-05-24,777782,R,Final,Coors Field,2025-05-24 20:10:00+00:00,New York Yankees,Colorado Rockies,147,115,,
2025-05-24,777795,R,Final,George M. Steinbrenner Field,2025-05-24 23:05:00+00:00,Toronto Blue Jays,Tampa Bay Rays,141,139,,
2025-05-24,777796,R,Final,Comerica Park,2025-05-24 23:15:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2025-05-24,777789,R,Final,Citi Field,2025-05-24 23:15:00+00:00,Los Angeles Dodgers,New York Mets,119,121,,
2025-05-24,777784,R,Final,Sutter Health Park,2025-05-25 02:05:00+00:00,Philadelphia Phillies,Athletics,143,133,,
2025-05-24,777781,R,Final,Angel Stadium,2025-05-25 02:07:00+00:00,Miami Marlins,Los Angeles Angels,146,108,,
2025-05-25,777780,R,Final,Comerica Park,2025-05-25 15:35:00+00:00,Cleveland Guardians,Detroit Tigers,114,116,,
2025-05-25,777785,R,Final,Fenway Park,2025-05-25 17:35:00+00:00,Baltimore Orioles,Boston Red Sox,110,111,,
2025-05-25,777778,R,Final,Nationals Park,2025-05-25 17:35:00+00:00,San Francisco Giants,Washington Nationals,137,120,,
2025-05-25,777776,R,Final,PNC Park,2025-05-25 17:35:00+00:00,Milwaukee Brewers,Pittsburgh Pirates,158,134,,
2025-05-25,777779,R,Final,Great American Ball Park,2025-05-25 17:40:00+00:00,Chicago Cubs,Cincinnati Reds,112,113,,
2025-05-25,777775,R,Final,George M. Steinbrenner Field,2025-05-25 17:40:00+00:00,Toronto Blue Jays,Tampa Bay Rays,141,139,,
2025-05-25,777774,R,Final,Daikin Park,2025-05-25 18:10:00+00:00,Seattle Mariners,Houston Astros,136,117,,
2025-05-25,777772,R,Final,Target Field,2025-05-25 18:10:00+00:00,Kansas City Royals,Minnesota Twins,118,142,,
2025-05-25,777777,R,Final,Rate Field,2025-05-25 18:10:00+00:00,Texas Rangers,Chicago White Sox,140,145,,
2025-05-25,777766,R,Final,Busch Stadium,2025-05-25 18:15:00+00:00,Arizona Diamondbacks,St. Louis Cardinals,109,138,,
2025-05-25,777768,R,Final,Coors Field,2025-05-25 19:10:00+00:00,New York Yankees,Colorado Rockies,147,115,,
2025-05-25,777765,R,Final,Sutter Health Park,2025-05-25 20:05:00+00:00,Philadelphia Phillies,Athletics,143,133,,
2025-05-25,777767,R,Final,Angel Stadium,2025-05-25 20:07:00+00:00,Miami Marlins,Los Angeles Angels,146,108,,
